"Plot Title: qixiangyuan"
"#","Date Time, GMT+08:00","Temp, °F","rain, mm","Coupler Attached","Host Connected","End Of File"
2099,05/25/16 下午04时30分00秒,49.582,,,,
2100,05/25/16 下午05时00分00秒,49.404,,,,
2101,05/25/16 下午05时30分00秒,49.937,,,,
2102,05/25/16 下午06时00分00秒,49.937,,,,
2103,05/25/16 下午06时30分00秒,49.404,,,,
2104,05/25/16 下午07时00分00秒,48.871,,,,
2105,05/25/16 下午07时30分00秒,48.871,,,,
2106,05/25/16 下午08时00分00秒,48.339,,,,
2107,05/25/16 下午08时30分00秒,47.802,,,,
2108,05/25/16 下午09时00分00秒,47.088,,,,
2109,05/25/16 下午09时30分00秒,46.548,,,,
2110,05/25/16 下午10时00分00秒,46.369,,,,
2111,05/25/16 下午10时30分00秒,45.648,,,,
2112,05/25/16 下午11时00分00秒,45.286,,,,
2113,05/25/16 下午11时30分00秒,44.922,,,,
2114,05/26/16 上午12时00分00秒,44.560,,,,
2115,05/26/16 上午12时30分00秒,44.379,,,,
2116,05/26/16 上午01时00分00秒,44.195,,,,
2117,05/26/16 上午01时30分00秒,44.013,,,,
2118,05/26/16 上午02时00分00秒,44.013,,,,
2119,05/26/16 上午02时30分00秒,44.013,,,,
2120,05/26/16 上午03时00分00秒,44.013,,,,
2121,05/26/16 上午03时30分00秒,43.831,,,,
2122,05/26/16 上午04时00分00秒,43.831,,,,
2123,05/26/16 上午04时30分00秒,43.831,,,,
2124,05/26/16 上午05时00分00秒,43.282,,,,
2125,05/26/16 上午05时30分00秒,43.282,,,,
2126,05/26/16 上午06时00分00秒,43.282,,,,
2127,05/26/16 上午06时30分00秒,43.466,,,,
2128,05/26/16 上午07时00分00秒,44.195,,,,
2129,05/26/16 上午07时30分00秒,44.742,,,,
2130,05/26/16 上午07时59分55秒,,64.4,,,
2131,05/26/16 上午08时00分00秒,44.742,,,,
2132,05/26/16 上午08时30分00秒,45.104,,,,
2133,05/26/16 上午09时00分00秒,46.728,,,,
2134,05/26/16 上午09时30分00秒,47.982,,,,
2135,05/26/16 上午10时00分00秒,49.759,,,,
2136,05/26/16 上午10时30分00秒,52.750,,,,
2137,05/26/16 上午11时00分00秒,54.495,,,,
2138,05/26/16 上午11时30分00秒,56.057,,,,
2139,05/26/16 下午12时00分00秒,56.577,,,,
2140,05/26/16 下午12时30分00秒,57.096,,,,
2141,05/26/16 下午01时00分00秒,57.614,,,,
2142,05/26/16 下午01时30分00秒,56.057,,,,
2143,05/26/16 下午02时00分00秒,54.669,,,,
2144,05/26/16 下午02时30分00秒,53.798,,,,
2145,05/26/16 下午03时00分00秒,53.623,,,,
2146,05/26/16 下午03时30分00秒,52.925,,,,
2147,05/26/16 下午04时00分00秒,54.322,,,,
2148,05/26/16 下午04时30分00秒,53.798,,,,
2149,05/26/16 下午05时00分00秒,53.798,,,,
2150,05/26/16 下午05时30分00秒,53.623,,,,
2151,05/26/16 下午06时00分00秒,53.100,,,,
2152,05/26/16 下午06时30分00秒,51.699,,,,
2153,05/26/16 下午07时00分00秒,50.643,,,,
2154,05/26/16 下午07时30分00秒,49.759,,,,
2155,05/26/16 下午08时00分00秒,49.050,,,,
2156,05/26/16 下午08时30分00秒,48.339,,,,
2157,05/26/16 下午09时00分00秒,47.982,,,,
2158,05/26/16 下午09时30分00秒,47.802,,,,
2159,05/26/16 下午10时00分00秒,47.624,,,,
2160,05/26/16 下午10时30分00秒,46.548,,,,
2161,05/26/16 下午10时30分33秒,,64.6,,,
2162,05/26/16 下午10时39分33秒,,64.8,,,
2163,05/26/16 下午10时51分00秒,,65.0,,,
2164,05/26/16 下午10时55分18秒,,65.2,,,
2165,05/26/16 下午11时00分00秒,44.379,,,,
2166,05/26/16 下午11时00分53秒,,65.4,,,
2167,05/26/16 下午11时06分33秒,,65.6,,,
2168,05/26/16 下午11时10分16秒,,65.8,,,
2169,05/26/16 下午11时12分40秒,,66.0,,,
2170,05/26/16 下午11时15分29秒,,66.2,,,
2171,05/26/16 下午11时17分25秒,,66.4,,,
2172,05/26/16 下午11时19分22秒,,66.6,,,
2173,05/26/16 下午11时21分20秒,,66.8,,,
2174,05/26/16 下午11时25分11秒,,67.0,,,
2175,05/26/16 下午11时30分00秒,42.363,,,,
2176,05/26/16 下午11时30分09秒,,67.2,,,
2177,05/26/16 下午11时38分31秒,,67.4,,,
2178,05/26/16 下午11时43分31秒,,67.6,,,
2179,05/26/16 下午11时51分23秒,,67.8,,,
2180,05/26/16 下午11时55分34秒,,68.0,,,
2181,05/27/16 上午12时00分00秒,41.810,,,,
2182,05/27/16 上午12时00分19秒,,68.2,,,
2183,05/27/16 上午12时03分15秒,,68.4,,,
2184,05/27/16 上午12时07分03秒,,68.6,,,
2185,05/27/16 上午12时10分38秒,,68.8,,,
2186,05/27/16 上午12时14分58秒,,69.0,,,
2187,05/27/16 上午12时20分30秒,,69.2,,,
2188,05/27/16 上午12时29分48秒,,69.4,,,
2189,05/27/16 上午12时30分00秒,41.254,,,,
2190,05/27/16 上午12时35分20秒,,69.6,,,
2191,05/27/16 上午12时39分48秒,,69.8,,,
2192,05/27/16 上午12时43分02秒,,70.0,,,
2193,05/27/16 上午12时46分17秒,,70.2,,,
2194,05/27/16 上午12时49分26秒,,70.4,,,
2195,05/27/16 上午12时53分21秒,,70.6,,,
2196,05/27/16 上午12时56分36秒,,70.8,,,
2197,05/27/16 上午01时00分00秒,40.696,,,,
2198,05/27/16 上午01时01分00秒,,71.0,,,
2199,05/27/16 上午01时08分48秒,,71.2,,,
2200,05/27/16 上午01时25分20秒,,71.4,,,
2201,05/27/16 上午01时30分00秒,39.760,,,,
2202,05/27/16 上午02时00分00秒,39.573,,,,
2203,05/27/16 上午02时01分34秒,,71.6,,,
2204,05/27/16 上午02时30分00秒,39.384,,,,
2205,05/27/16 上午03时00分00秒,39.196,,,,
2206,05/27/16 上午03时30分00秒,39.384,,,,
2207,05/27/16 上午04时00分00秒,39.384,,,,
2208,05/27/16 上午04时30分00秒,39.573,,,,
2209,05/27/16 上午05时00分00秒,39.760,,,,
2210,05/27/16 上午05时30分00秒,39.947,,,,
2211,05/27/16 上午06时00分00秒,40.134,,,,
2212,05/27/16 上午06时30分00秒,40.509,,,,
2213,05/27/16 上午07时00分00秒,40.881,,,,
2214,05/27/16 上午07时30分00秒,41.625,,,,
2215,05/27/16 上午08时00分00秒,42.732,,,,
2216,05/27/16 上午08时30分00秒,43.831,,,,
2217,05/27/16 上午09时00分00秒,45.286,,,,
2218,05/27/16 上午09时30分00秒,47.446,,,,
2219,05/27/16 上午10时00分00秒,49.228,,,,
2220,05/27/16 上午10时30分00秒,52.401,,,,
2221,05/27/16 上午11时00分00秒,55.189,,,,
2222,05/27/16 上午11时30分00秒,56.750,,,,
2223,05/27/16 下午12时00分00秒,60.024,,,,
2224,05/27/16 下午12时30分00秒,60.712,,,,
2225,05/27/16 下午01时00分00秒,62.769,,,,
2226,05/27/16 下午01时30分00秒,63.968,,,,
2227,05/27/16 下午02时00分00秒,65.509,,,,
2228,05/27/16 下午02时30分00秒,66.879,,,,
2229,05/27/16 下午03时00分00秒,66.366,,,,
2230,05/27/16 下午03时30分00秒,65.167,,,,
2231,05/27/16 下午04时00分00秒,65.509,,,,
2232,05/27/16 下午04时30分00秒,63.968,,,,
2233,05/27/16 下午05时00分00秒,64.481,,,,
2234,05/27/16 下午05时30分00秒,65.338,,,,
2235,05/27/16 下午06时00分00秒,64.996,,,,
2236,05/27/16 下午06时30分00秒,64.652,,,,
2237,05/27/16 下午07时00分00秒,63.626,,,,
2238,05/27/16 下午07时30分00秒,62.083,,,,
2239,05/27/16 下午08时00分00秒,59.851,,,,
2240,05/27/16 下午08时30分00秒,58.647,,,,
2241,05/27/16 下午09时00分00秒,58.131,,,,
2242,05/27/16 下午09时30分00秒,55.884,,,,
2243,05/27/16 下午10时00分00秒,54.669,,,,
2244,05/27/16 下午10时30分00秒,54.147,,,,
2245,05/27/16 下午11时00分00秒,53.623,,,,
2246,05/27/16 下午11时30分00秒,53.274,,,,
2247,05/28/16 上午12时00分00秒,52.750,,,,
2248,05/28/16 上午12时30分00秒,52.050,,,,
2249,05/28/16 上午01时00分00秒,51.346,,,,
2250,05/28/16 上午01时30分00秒,51.172,,,,
2251,05/28/16 上午02时00分00秒,50.819,,,,
2252,05/28/16 上午02时30分00秒,50.113,,,,
2253,05/28/16 上午03时00分00秒,49.759,,,,
2254,05/28/16 上午03时30分00秒,49.228,,,,
2255,05/28/16 上午04时00分00秒,48.871,,,,
2256,05/28/16 上午04时30分00秒,48.339,,,,
2257,05/28/16 上午05时00分00秒,47.982,,,,
2258,05/28/16 上午05时30分00秒,47.802,,,,
2259,05/28/16 上午06时00分00秒,47.624,,,,
2260,05/28/16 上午06时30分00秒,47.624,,,,
2261,05/28/16 上午07时00分00秒,48.160,,,,
2262,05/28/16 上午07时30分00秒,49.228,,,,
2263,05/28/16 上午08时00分00秒,50.466,,,,
2264,05/28/16 上午08时30分00秒,51.874,,,,
2265,05/28/16 上午09时00分00秒,53.449,,,,
2266,05/28/16 上午09时30分00秒,56.057,,,,
2267,05/28/16 上午10时00分00秒,58.993,,,,
2268,05/28/16 上午10时30分00秒,60.195,,,,
2269,05/28/16 上午11时00分00秒,63.626,,,,
2270,05/28/16 上午11时30分00秒,66.366,,,,
2271,05/28/16 下午12时00分00秒,69.107,,,,
2272,05/28/16 下午12时30分00秒,69.449,,,,
2273,05/28/16 下午01时00分00秒,68.248,,,,
2274,05/28/16 下午01时30分00秒,71.168,,,,
2275,05/28/16 下午02时00分00秒,69.964,,,,
2276,05/28/16 下午02时30分00秒,70.480,,,,
2277,05/28/16 下午03时00分00秒,69.622,,,,
2278,05/28/16 下午03时30分00秒,71.512,,,,
2279,05/28/16 下午04时00分00秒,73.407,,,,
2280,05/28/16 下午04时30分00秒,73.234,,,,
2281,05/28/16 下午05时00分00秒,71.339,,,,
2282,05/28/16 下午05时30分00秒,70.824,,,,
2283,05/28/16 下午06时00分00秒,70.824,,,,
2284,05/28/16 下午06时30分00秒,68.763,,,,
2285,05/28/16 下午07时00分00秒,67.221,,,,
2286,05/28/16 下午07时30分00秒,66.879,,,,
2287,05/28/16 下午08时00分00秒,65.851,,,,
2288,05/28/16 下午08时30分00秒,62.940,,,,
2289,05/28/16 下午09时00分00秒,62.254,,,,
2290,05/28/16 下午09时30分00秒,60.712,,,,
2291,05/28/16 下午10时00分00秒,59.508,,,,
2292,05/28/16 下午10时30分00秒,58.131,,,,
2293,05/28/16 下午11时00分00秒,57.268,,,,
2294,05/28/16 下午11时30分00秒,56.230,,,,
2295,05/29/16 上午12时00分00秒,55.537,,,,
2296,05/29/16 上午12时30分00秒,54.495,,,,
2297,05/29/16 上午01时00分00秒,53.274,,,,
2298,05/29/16 上午01时30分00秒,51.523,,,,
2299,05/29/16 上午02时00分00秒,50.466,,,,
2300,05/29/16 上午02时30分00秒,49.759,,,,
2301,05/29/16 上午03时00分00秒,48.517,,,,
2302,05/29/16 上午03时30分00秒,47.624,,,,
2303,05/29/16 上午04时00分00秒,47.266,,,,
2304,05/29/16 上午04时30分00秒,47.266,,,,
2305,05/29/16 上午05时00分00秒,46.008,,,,
2306,05/29/16 上午05时30分00秒,45.648,,,,
2307,05/29/16 上午06时00分00秒,45.104,,,,
2308,05/29/16 上午06时30分00秒,45.104,,,,
2309,05/29/16 上午07时00分00秒,47.446,,,,
2310,05/29/16 上午07时30分00秒,48.339,,,,
2311,05/29/16 上午08时00分00秒,51.172,,,,
2312,05/29/16 上午08时30分00秒,52.576,,,,
2313,05/29/16 上午09时00分00秒,55.537,,,,
2314,05/29/16 上午09时30分00秒,59.337,,,,
2315,05/29/16 上午10时00分00秒,63.111,,,,
2316,05/29/16 上午10时30分00秒,66.366,,,,
2317,05/29/16 上午11时00分00秒,67.735,,,,
2318,05/29/16 上午11时30分00秒,69.278,,,,
2319,05/29/16 下午12时00分00秒,70.651,,,,
2320,05/29/16 下午12时30分00秒,72.199,,,,
2321,05/29/16 下午01时00分00秒,72.199,,,,
2322,05/29/16 下午01时30分00秒,74.098,,,,
2323,05/29/16 下午02时00分00秒,73.926,,,,
2324,05/29/16 下午02时30分00秒,76.006,,,,
2325,05/29/16 下午03时00分00秒,76.354,,,,
2326,05/29/16 下午03时30分00秒,75.832,,,,
2327,05/29/16 下午04时00分00秒,76.006,,,,
2328,05/29/16 下午04时30分00秒,76.181,,,,
2329,05/29/16 下午05时00分00秒,74.964,,,,
2330,05/29/16 下午05时30分00秒,75.139,,,,
2331,05/29/16 下午06时00分00秒,74.791,,,,
2332,05/29/16 下午06时30分00秒,74.446,,,,
2333,05/29/16 下午07时00分00秒,72.545,,,,
2334,05/29/16 下午07时30分00秒,70.651,,,,
2335,05/29/16 下午08时00分00秒,68.421,,,,
2336,05/29/16 下午08时30分00秒,66.708,,,,
2337,05/29/16 下午09时00分00秒,65.680,,,,
2338,05/29/16 下午09时30分00秒,64.996,,,,
2339,05/29/16 下午10时00分00秒,64.139,,,,
2340,05/29/16 下午10时30分00秒,63.797,,,,
2341,05/29/16 下午11时00分00秒,63.455,,,,
2342,05/29/16 下午11时30分00秒,63.111,,,,
2343,05/30/16 上午12时00分00秒,62.254,,,,
2344,05/30/16 上午12时30分00秒,61.054,,,,
2345,05/30/16 上午01时00分00秒,60.539,,,,
2346,05/30/16 上午01时30分00秒,59.680,,,,
2347,05/30/16 上午02时00分00秒,58.993,,,,
2348,05/30/16 上午02时30分00秒,58.303,,,,
2349,05/30/16 上午03时00分00秒,57.958,,,,
2350,05/30/16 上午03时30分00秒,56.923,,,,
2351,05/30/16 上午04时00分00秒,56.230,,,,
2352,05/30/16 上午04时30分00秒,55.711,,,,
2353,05/30/16 上午05时00分00秒,54.842,,,,
2354,05/30/16 上午05时30分00秒,54.495,,,,
2355,05/30/16 上午06时00分00秒,54.147,,,,
2356,05/30/16 上午06时30分00秒,53.973,,,,
2357,05/30/16 上午07时00分00秒,54.322,,,,
2358,05/30/16 上午07时30分00秒,55.537,,,,
2359,05/30/16 上午08时00分00秒,56.404,,,,
2360,05/30/16 上午08时30分00秒,57.614,,,,
2361,05/30/16 上午09时00分00秒,58.647,,,,
2362,05/30/16 上午09时30分00秒,59.337,,,,
2363,05/30/16 上午10时00分00秒,60.368,,,,
2364,05/30/16 上午10时30分00秒,61.398,,,,
2365,05/30/16 上午11时00分00秒,63.455,,,,
2366,05/30/16 上午11时30分00秒,65.338,,,,
2367,05/30/16 下午12时00分00秒,67.564,,,,
2368,05/30/16 下午12时30分00秒,67.735,,,,
2369,05/30/16 下午01时00分00秒,68.763,,,,
2370,05/30/16 下午01时30分00秒,69.449,,,,
2371,05/30/16 下午02时00分00秒,70.480,,,,
2372,05/30/16 下午02时30分00秒,71.168,,,,
2373,05/30/16 下午03时00分00秒,71.683,,,,
2374,05/30/16 下午03时30分00秒,72.891,,,,
2375,05/30/16 下午04时00分00秒,71.339,,,,
2376,05/30/16 下午04时30分00秒,70.651,,,,
2377,05/30/16 下午05时00分00秒,71.683,,,,
2378,05/30/16 下午05时30分00秒,70.137,,,,
2379,05/30/16 下午06时00分00秒,69.107,,,,
2380,05/30/16 下午06时30分00秒,67.221,,,,
2381,05/30/16 下午07时00分00秒,65.680,,,,
2382,05/30/16 下午07时30分00秒,64.139,,,,
2383,05/30/16 下午08时00分00秒,63.111,,,,
2384,05/30/16 下午08时30分00秒,61.912,,,,
2385,05/30/16 下午09时00分00秒,61.054,,,,
2386,05/30/16 下午09时30分00秒,60.368,,,,
2387,05/30/16 下午10时00分00秒,59.680,,,,
2388,05/30/16 下午10时30分00秒,58.993,,,,
2389,05/30/16 下午11时00分00秒,58.993,,,,
2390,05/30/16 下午11时30分00秒,58.993,,,,
2391,05/31/16 上午12时00分00秒,59.337,,,,
2392,05/31/16 上午12时30分00秒,59.164,,,,
2393,05/31/16 上午01时00分00秒,58.820,,,,
2394,05/31/16 上午01时30分00秒,58.820,,,,
2395,05/31/16 上午02时00分00秒,58.476,,,,
2396,05/31/16 上午02时24分28秒,,71.8,,,
2397,05/31/16 上午02时30分00秒,57.785,,,,
2398,05/31/16 上午03时00分00秒,57.785,,,,
2399,05/31/16 上午03时11分04秒,,72.0,,,
2400,05/31/16 上午03时30分00秒,57.441,,,,
2401,05/31/16 上午04时00分00秒,57.268,,,,
2402,05/31/16 上午04时30分00秒,57.268,,,,
2403,05/31/16 上午05时00分00秒,57.268,,,,
2404,05/31/16 上午05时30分00秒,57.096,,,,
2405,05/31/16 上午06时00分00秒,57.096,,,,
2406,05/31/16 上午06时30分00秒,57.441,,,,
2407,05/31/16 上午07时00分00秒,57.614,,,,
2408,05/31/16 上午07时30分00秒,57.441,,,,
2409,05/31/16 上午08时00分00秒,59.680,,,,
2410,05/31/16 上午08时30分00秒,60.712,,,,
2411,05/31/16 上午09时00分00秒,62.940,,,,
2412,05/31/16 上午09时30分00秒,64.996,,,,
2413,05/31/16 上午10时00分00秒,66.879,,,,
2414,05/31/16 上午10时30分00秒,68.934,,,,
2415,05/31/16 上午11时00分00秒,70.137,,,,
2416,05/31/16 上午11时30分00秒,69.793,,,,
2417,05/31/16 下午12时00分00秒,72.028,,,,
2418,05/31/16 下午12时30分00秒,73.407,,,,
2419,05/31/16 下午01时00分00秒,72.891,,,,
2420,05/31/16 下午01时30分00秒,72.891,,,,
2421,05/31/16 下午02时00分00秒,72.372,,,,
2422,05/31/16 下午02时30分00秒,70.995,,,,
2423,05/31/16 下午03时00分00秒,71.339,,,,
2424,05/31/16 下午03时30分00秒,72.372,,,,
2425,05/31/16 下午04时00分00秒,73.062,,,,
2426,05/31/16 下午04时30分00秒,75.484,,,,
2427,05/31/16 下午05时00分00秒,77.225,,,,
2428,05/31/16 下午05时30分00秒,77.749,,,,
2429,05/31/16 下午06时00分00秒,76.703,,,,
2430,05/31/16 下午06时30分00秒,72.372,,,,
2431,05/31/16 下午07时00分00秒,71.168,,,,
2432,05/31/16 下午07时30分00秒,70.480,,,,
2433,05/31/16 下午08时00分00秒,69.622,,,,
2434,05/31/16 下午08时30分00秒,69.278,,,,
2435,05/31/16 下午09时00分00秒,68.248,,,,
2436,05/31/16 下午09时30分00秒,66.879,,,,
2437,05/31/16 下午10时00分00秒,66.708,,,,
2438,05/31/16 下午10时30分00秒,65.509,,,,
2439,05/31/16 下午11时00分00秒,65.680,,,,
2440,05/31/16 下午11时30分00秒,65.167,,,,
2441,06/01/16 上午12时00分00秒,64.481,,,,
2442,06/01/16 上午12时30分00秒,63.455,,,,
2443,06/01/16 上午01时00分00秒,62.254,,,,
2444,06/01/16 上午01时30分00秒,61.569,,,,
2445,06/01/16 上午02时00分00秒,61.054,,,,
2446,06/01/16 上午02时30分00秒,60.712,,,,
2447,06/01/16 上午03时00分00秒,60.368,,,,
2448,06/01/16 上午03时30分00秒,60.024,,,,
2449,06/01/16 上午04时00分00秒,59.680,,,,
2450,06/01/16 上午04时30分00秒,58.993,,,,
2451,06/01/16 上午05时00分00秒,58.820,,,,
2452,06/01/16 上午05时30分00秒,58.476,,,,
2453,06/01/16 上午06时00分00秒,58.476,,,,
2454,06/01/16 上午06时30分00秒,58.303,,,,
2455,06/01/16 上午07时00分00秒,58.476,,,,
2456,06/01/16 上午07时30分00秒,58.647,,,,
2457,06/01/16 上午08时00分00秒,59.164,,,,
2458,06/01/16 上午08时30分00秒,58.476,,,,
2459,06/01/16 上午09时00分00秒,58.647,,,,
2460,06/01/16 上午09时30分00秒,58.820,,,,
2461,06/01/16 上午10时00分00秒,59.508,,,,
2462,06/01/16 上午10时30分00秒,59.851,,,,
2463,06/01/16 上午11时00分00秒,60.195,,,,
2464,06/01/16 上午11时30分00秒,60.539,,,,
2465,06/01/16 下午12时00分00秒,61.912,,,,
2466,06/01/16 下午12时30分00秒,62.769,,,,
2467,06/01/16 下午01时00分00秒,64.996,,,,
2468,06/01/16 下午01时30分00秒,64.996,,,,
2469,06/01/16 下午02时00分00秒,66.366,,,,
2470,06/01/16 下午02时30分00秒,69.107,,,,
2471,06/01/16 下午03时00分00秒,66.879,,,,
2472,06/01/16 下午03时30分00秒,64.652,,,,
2473,06/01/16 下午04时00分00秒,62.598,,,,
2474,06/01/16 下午04时30分00秒,61.741,,,,
2475,06/01/16 下午05时00分00秒,61.569,,,,
2476,06/01/16 下午05时30分00秒,61.398,,,,
2477,06/01/16 下午06时00分00秒,61.398,,,,
2478,06/01/16 下午06时30分00秒,60.883,,,,
2479,06/01/16 下午07时00分00秒,60.368,,,,
2480,06/01/16 下午07时30分00秒,60.024,,,,
2481,06/01/16 下午08时00分00秒,59.680,,,,
2482,06/01/16 下午08时30分00秒,59.680,,,,
2483,06/01/16 下午09时00分00秒,59.508,,,,
2484,06/01/16 下午09时30分00秒,59.508,,,,
2485,06/01/16 下午10时00分00秒,59.337,,,,
2486,06/01/16 下午10时30分00秒,59.164,,,,
2487,06/01/16 下午11时00分00秒,58.820,,,,
2488,06/01/16 下午11时30分00秒,58.820,,,,
2489,06/02/16 上午12时00分00秒,58.647,,,,
2490,06/02/16 上午12时30分00秒,58.303,,,,
2491,06/02/16 上午01时00分00秒,57.958,,,,
2492,06/02/16 上午01时30分00秒,57.785,,,,
2493,06/02/16 上午02时00分00秒,57.785,,,,
2494,06/02/16 上午02时30分00秒,57.441,,,,
2495,06/02/16 上午03时00分00秒,57.096,,,,
2496,06/02/16 上午03时30分00秒,56.404,,,,
2497,06/02/16 上午04时00分00秒,55.537,,,,
2498,06/02/16 上午04时30分00秒,54.669,,,,
2499,06/02/16 上午05时00分00秒,54.669,,,,
2500,06/02/16 上午05时30分00秒,54.495,,,,
2501,06/02/16 上午06时00分00秒,53.973,,,,
2502,06/02/16 上午06时30分00秒,53.973,,,,
2503,06/02/16 上午07时00分00秒,54.322,,,,
2504,06/02/16 上午07时30分00秒,54.842,,,,
2505,06/02/16 上午08时00分00秒,56.923,,,,
2506,06/02/16 上午08时30分00秒,58.820,,,,
2507,06/02/16 上午09时00分00秒,60.024,,,,
2508,06/02/16 上午09时30分00秒,59.851,,,,
2509,06/02/16 上午10时00分00秒,58.993,,,,
2510,06/02/16 上午10时30分00秒,60.368,,,,
2511,06/02/16 上午11时00分00秒,61.569,,,,
2512,06/02/16 上午11时30分00秒,62.083,,,,
2513,06/02/16 下午12时00分00秒,65.167,,,,
2514,06/02/16 下午12时30分00秒,64.825,,,,
2515,06/02/16 下午01时00分00秒,67.050,,,,
2516,06/02/16 下午01时30分00秒,67.221,,,,
2517,06/02/16 下午02时00分00秒,70.137,,,,
2518,06/02/16 下午02时30分00秒,70.137,,,,
2519,06/02/16 下午03时00分00秒,70.651,,,,
2520,06/02/16 下午03时30分00秒,71.856,,,,
2521,06/02/16 下午04时00分00秒,72.199,,,,
2522,06/02/16 下午04时30分00秒,74.446,,,,
2523,06/02/16 下午05时00分00秒,73.062,,,,
2524,06/02/16 下午05时30分00秒,72.545,,,,
2525,06/02/16 下午06时00分00秒,67.392,,,,
2526,06/02/16 下午06时30分00秒,67.221,,,,
2527,06/02/16 下午07时00分00秒,64.481,,,,
2528,06/02/16 下午07时30分00秒,64.139,,,,
2529,06/02/16 下午08时00分00秒,63.455,,,,
2530,06/02/16 下午08时30分00秒,61.054,,,,
2531,06/02/16 下午09时00分00秒,59.508,,,,
2532,06/02/16 下午09时30分00秒,58.647,,,,
2533,06/02/16 下午10时00分00秒,58.131,,,,
2534,06/02/16 下午10时30分00秒,57.441,,,,
2535,06/02/16 下午11时00分00秒,56.230,,,,
2536,06/02/16 下午11时30分00秒,55.537,,,,
2537,06/03/16 上午12时00分00秒,54.669,,,,
2538,06/03/16 上午12时30分00秒,52.925,,,,
2539,06/03/16 上午01时00分00秒,53.449,,,,
2540,06/03/16 上午01时30分00秒,51.699,,,,
2541,06/03/16 上午02时00分00秒,51.346,,,,
2542,06/03/16 上午02时30分00秒,50.643,,,,
2543,06/03/16 上午03时00分00秒,49.937,,,,
2544,06/03/16 上午03时30分00秒,49.050,,,,
2545,06/03/16 上午04时00分00秒,48.871,,,,
2546,06/03/16 上午04时30分00秒,48.339,,,,
2547,06/03/16 上午05时00分00秒,48.160,,,,
2548,06/03/16 上午05时30分00秒,47.802,,,,
2549,06/03/16 上午06时00分00秒,46.728,,,,
2550,06/03/16 上午06时30分00秒,46.548,,,,
2551,06/03/16 上午07时00分00秒,48.517,,,,
2552,06/03/16 上午07时30分00秒,50.466,,,,
2553,06/03/16 上午08时00分00秒,52.925,,,,
2554,06/03/16 上午08时30分00秒,56.057,,,,
2555,06/03/16 上午09时00分00秒,58.476,,,,
2556,06/03/16 上午09时30分00秒,61.054,,,,
2557,06/03/16 上午10时00分00秒,63.626,,,,
2558,06/03/16 上午10时30分00秒,66.022,,,,
2559,06/03/16 上午11时00分00秒,67.392,,,,
2560,06/03/16 上午11时30分00秒,69.793,,,,
2561,06/03/16 下午12时00分00秒,70.480,,,,
2562,06/03/16 下午12时30分00秒,71.339,,,,
2563,06/03/16 下午01时00分00秒,73.062,,,,
2564,06/03/16 下午01时30分00秒,73.407,,,,
2565,06/03/16 下午02时00分00秒,76.181,,,,
2566,06/03/16 下午02时30分00秒,76.876,,,,
2567,06/03/16 下午03时00分00秒,78.449,,,,
2568,06/03/16 下午03时30分00秒,77.574,,,,
2569,06/03/16 下午04时00分00秒,78.624,,,,
2570,06/03/16 下午04时30分00秒,79.151,,,,
2571,06/03/16 下午05时00分00秒,80.559,,,,
2572,06/03/16 下午05时30分00秒,78.800,,,,
2573,06/03/16 下午06时00分00秒,77.923,,,,
2574,06/03/16 下午06时30分00秒,73.234,,,,
2575,06/03/16 下午07时00分00秒,71.339,,,,
2576,06/03/16 下午07时30分00秒,70.308,,,,
2577,06/03/16 下午08时00分00秒,68.763,,,,
2578,06/03/16 下午08时30分00秒,67.392,,,,
2579,06/03/16 下午09时00分00秒,66.366,,,,
2580,06/03/16 下午09时30分00秒,66.366,,,,
2581,06/03/16 下午10时00分00秒,64.652,,,,
2582,06/03/16 下午10时30分00秒,63.455,,,,
2583,06/03/16 下午11时00分00秒,63.455,,,,
2584,06/03/16 下午11时30分00秒,62.940,,,,
2585,06/04/16 上午12时00分00秒,62.254,,,,
2586,06/04/16 上午12时30分00秒,62.425,,,,
2587,06/04/16 上午01时00分00秒,62.083,,,,
2588,06/04/16 上午01时30分00秒,61.054,,,,
2589,06/04/16 上午02时00分00秒,60.539,,,,
2590,06/04/16 上午02时30分00秒,60.024,,,,
2591,06/04/16 上午03时00分00秒,59.508,,,,
2592,06/04/16 上午03时30分00秒,58.647,,,,
2593,06/04/16 上午04时00分00秒,58.476,,,,
2594,06/04/16 上午04时30分00秒,57.614,,,,
2595,06/04/16 上午05时00分00秒,56.230,,,,
2596,06/04/16 上午05时30分00秒,54.842,,,,
2597,06/04/16 上午06时00分00秒,53.798,,,,
2598,06/04/16 上午06时30分00秒,53.623,,,,
2599,06/04/16 上午07时00分00秒,54.495,,,,
2600,06/04/16 上午07时30分00秒,56.923,,,,
2601,06/04/16 上午08时00分00秒,56.923,,,,
2602,06/04/16 上午08时30分00秒,58.131,,,,
2603,06/04/16 上午09时00分00秒,57.096,,,,
2604,06/04/16 上午09时30分00秒,54.495,,,,
2605,06/04/16 上午09时46分47秒,,72.2,,,
2606,06/04/16 上午09时56分37秒,,72.4,,,
2607,06/04/16 上午10时00分00秒,52.401,,,,
2608,06/04/16 上午10时04分31秒,,72.6,,,
2609,06/04/16 上午10时08分57秒,,72.8,,,
2610,06/04/16 上午10时20分21秒,,73.0,,,
2611,06/04/16 上午10时28分37秒,,73.2,,,
2612,06/04/16 上午10时30分00秒,52.225,,,,
2613,06/04/16 上午10时34分12秒,,73.4,,,
2614,06/04/16 上午10时36分28秒,,73.6,,,
